transaction_id,card_id,amount,transaction_type,timestamp,store_id,terminal_id,batch_id,authorization_code,status,balance_after
TX-POS-202503110048-086669,GC-STORE-0512-6874,17.99,PURCHASE,2025-02-14 18:59:01,STORE-0512,POS-005,BATCH-STORE-0512-20250214-2,C16616,APPROVED,3.3300000000000054
TX-POS-202503110048-198612,GC-STORE-0512-8773,1.26,PURCHASE,2025-02-14 13:06:26,STORE-0512,POS-005,BATCH-STORE-0512-20250214-2,GQ6878,APPROVED,-1.9984014443252818e-15
TX-POS-202503110048-829384,OXMU-9833,3.0,REFUND,2025-02-11 12:14:01,STORE-0512,POS-001,BATCH-STORE-0512-20250211-7,SZ1340,APPROVED,3.030000000000018
TX-POS-202503110048-444504,GC-STORE-0512-9281,1.73,PURCHASE,2025-03-11 11:45:43,STORE-0512,POS-002,BATCH-STORE-0512-20250311-2,G05944,APPROVED,0.4300000000000064
TX-POS-202503110048-870990,CARD-82537,2.77,PURCHASE,2025-02-16 17:36:23,STORE-0512,POS-004,BATCH-STORE-0512-20250216-2,V20541,APPROVED,-3.9968028886505635e-15
TX-POS-202503110048-820457,CARD-37809,8.99,PURCHASE,2025-02-25 18:56:33,STORE-0512,POS-002,BATCH-STORE-0512-20250225-9,QU8529,APPROVED,5.700000000000006
TX-POS-202503110048-529457,YNRA-1531,17.58,PURCHASE,2025-02-11 17:35:41,STORE-0512,POS-002,BATCH-STORE-0512-20250211-5,NZ3989,APPROVED,24.589999999999975
TX-POS-202503110048-600736,SERN-8014,5.5,REFUND,2025-02-22 11:51:05,STORE-0512,POS-005,BATCH-STORE-0512-20250222-7,465063,APPROVED,5.51000000000001
TX-POS-202503110048-853941,CARD-14615,1.1,PURCHASE,2025-03-04 13:26:15,STORE-0512,POS-001,BATCH-STORE-0512-20250304-1,TM7338,APPROVED,1.8799999999999968
TX-POS-202503110048-405339,GC-STORE-0512-9995,5.23,PURCHASE,2025-02-27 11:08:49,STORE-0512,POS-002,BATCH-STORE-0512-20250227-6,Y85985,APPROVED,0.6999999999999993
TX-POS-202503110048-651307,CARD-94966,4.0,REFUND,2025-02-22 12:31:19,STORE-0512,POS-003,BATCH-STORE-0512-20250222-6,N53889,APPROVED,4.899999999999999
TX-POS-202503110048-008504,1827578074128028,1.2,PURCHASE,2025-02-12 17:13:00,STORE-0512,POS-001,BATCH-STORE-0512-20250212-9,J64214,APPROVED,0.0500000000000036
TX-POS-202503110048-727999,CARD-76911,5.66,PURCHASE,2025-02-25 12:21:04,STORE-0512,POS-005,BATCH-STORE-0512-20250225-8,BE2037,APPROVED,6.339999999999998
TX-POS-202503110048-273135,CARD-65626,2.26,PURCHASE,2025-02-12 11:23:54,STORE-0512,POS-004,BATCH-STORE-0512-20250212-8,Z00660,APPROVED,-3.9968028886505635e-15
TX-POS-202503110048-617546,GC-STORE-0512-8821,2.37,REFUND,2025-02-23 13:47:39,STORE-0512,POS-002,BATCH-STORE-0512-20250223-4,333544,APPROVED,2.509999999999999
TX-POS-202503110048-459530,GC-STORE-0512-9822,8.99,PURCHASE,2025-02-26 18:58:53,STORE-0512,POS-004,BATCH-STORE-0512-20250226-4,018122,APPROVED,10.87
TX-POS-202503110048-137138,GC-STORE-0512-3402,30.99,REFUND,2025-03-01 11:37:35,STORE-0512,POS-005,BATCH-STORE-0512-20250301-6,347510,APPROVED,30.99
TX-POS-202503110048-490138,CARD-95360,1.76,PURCHASE,2025-03-01 12:57:03,STORE-0512,POS-001,BATCH-STORE-0512-20250301-8,667757,APPROVED,2.886579864025407e-15
TX-POS-202503110048-547648,GHBM-5392,14.0,REFUND,2025-03-01 20:43:22,STORE-0512,POS-003,BATCH-STORE-0512-20250301-5,JV5562,APPROVED,116.87
TX-POS-202503110048-894655,MOZH-8304,7.99,REFUND,2025-03-09 16:20:28,STORE-0512,POS-004,BATCH-STORE-0512-20250309-1,LT5875,APPROVED,9.259999999999987
TX-POS-202503110048-432070,8356096443560358,1.49,PURCHASE,2025-03-09 12:06:33,STORE-0512,POS-003,BATCH-STORE-0512-20250309-9,R19263,APPROVED,2.760000000000007
TX-POS-202503110048-822616,CARD-66139,6.99,PURCHASE,2025-03-09 09:25:48,STORE-0512,POS-002,BATCH-STORE-0512-20250309-9,YT8893,APPROVED,32.00000000000001
TX-POS-202503110048-789765,2515674298846322,8.99,PURCHASE,2025-02-10 12:52:15,STORE-0512,POS-002,BATCH-STORE-0512-20250210-6,676711,APPROVED,5.369999999999989
TX-POS-202503110048-787519,CARD-56000,13.47,REFUND,2025-02-23 11:13:19,STORE-0512,POS-003,BATCH-STORE-0512-20250223-4,T68426,APPROVED,18.920000000000005
TX-POS-202503110048-570593,GC-STORE-0512-9310,9.5,REFUND,2025-03-01 12:40:51,STORE-0512,POS-005,BATCH-STORE-0512-20250301-3,660320,APPROVED,10.199999999999998
TX-POS-202503110048-921056,CARD-75638,16.78,PURCHASE,2025-03-06 13:06:41,STORE-0512,POS-003,BATCH-STORE-0512-20250306-6,137932,APPROVED,29.199999999999974
TX-POS-202503110048-206645,GC-STORE-0512-2763,40.99,REFUND,2025-03-10 18:03:32,STORE-0512,POS-002,BATCH-STORE-0512-20250310-6,AV2837,APPROVED,42.580000000000005
TX-POS-202503110048-349579,GC-STORE-0512-1064,0.0,BALANCE,2025-02-16 11:39:54,STORE-0512,POS-002,BATCH-STORE-0512-20250216-9,DQ2204,APPROVED,5.069999999999999
TX-POS-202503110048-714277,LIQM-5590,12.0,REFUND,2025-02-22 18:16:05,STORE-0512,POS-004,BATCH-STORE-0512-20250222-7,T95134,APPROVED,15.259999999999987
TX-POS-202503110048-335388,CGAK-9575,3.35,REFUND,2025-02-13 11:45:54,STORE-0512,POS-005,BATCH-STORE-0512-20250213-9,ZQ5851,APPROVED,3.349999999999999
TX-POS-202503110048-611163,SVKR-1644,2.99,PURCHASE,2025-02-10 18:35:47,STORE-0512,POS-004,BATCH-STORE-0512-20250210-2,U76364,APPROVED,2.6400000000000023
TX-POS-202503110048-568459,CARD-44021,2.99,REFUND,2025-02-12 11:02:26,STORE-0512,POS-001,BATCH-STORE-0512-20250212-4,OV0548,APPROVED,3.200000000000002
TX-POS-202503110048-245185,SJEN-6471,13.16,PURCHASE,2025-02-19 20:39:03,STORE-0512,POS-001,BATCH-STORE-0512-20250219-3,NX7719,APPROVED,7.339999999999993
TX-POS-202503110048-095454,YAXM-4298,3.74,PURCHASE,2025-03-05 12:42:04,STORE-0512,POS-005,BATCH-STORE-0512-20250305-2,861716,APPROVED,5.079999999999986
TX-POS-202503110048-726969,GC-STORE-0512-5634,27.99,PURCHASE,2025-03-11 12:23:04,STORE-0512,POS-002,BATCH-STORE-0512-20250311-8,ZF1441,APPROVED,2.509999999999984
TX-POS-202503110048-559074,2582636610415637,3.99,PURCHASE,2025-03-06 17:52:42,STORE-0512,POS-003,BATCH-STORE-0512-20250306-7,370774,APPROVED,-8.881784197001252e-16
TX-POS-202503110048-934231,CARD-55643,10.99,PURCHASE,2025-02-24 09:41:25,STORE-0512,POS-001,BATCH-STORE-0512-20250224-4,419472,APPROVED,4.0300000000000065
TX-POS-202503110048-158655,GC-STORE-0512-7761,29.5,PURCHASE,2025-02-28 09:26:20,STORE-0512,POS-005,BATCH-STORE-0512-20250228-1,E61503,APPROVED,15.480000000000004
TX-POS-202503110048-125789,CARD-10456,1.99,PURCHASE,2025-02-20 13:28:03,STORE-0512,POS-002,BATCH-STORE-0512-20250220-7,759187,APPROVED,1.5800000000000092
TX-POS-202503110048-339431,NUNI-4662,3.0,REFUND,2025-02-25 12:22:10,STORE-0512,POS-003,BATCH-STORE-0512-20250225-8,814727,APPROVED,2.999999999999996
TX-POS-202503110048-737811,5121559959616351,24.5,REFUND,2025-03-04 11:22:13,STORE-0512,POS-004,BATCH-STORE-0512-20250304-8,M92537,APPROVED,24.5
TX-POS-202503110048-687637,XQMH-2690,36.99,REFUND,2025-02-11 13:01:22,STORE-0512,POS-005,BATCH-STORE-0512-20250211-2,916031,APPROVED,176.60999999999999
TX-POS-202503110048-971174,2445355921158679,2.0,PURCHASE,2025-03-11 11:17:55,STORE-0512,POS-001,BATCH-STORE-0512-20250311-3,009702,APPROVED,1.0900000000000052
TX-POS-202503110048-818104,CARD-96337,18.99,REFUND,2025-02-13 11:07:33,STORE-0512,POS-005,BATCH-STORE-0512-20250213-8,K62547,APPROVED,19.659999999999982
TX-POS-202503110048-586263,GC-STORE-0512-8471,4.19,PURCHASE,2025-02-13 19:19:02,STORE-0512,POS-002,BATCH-STORE-0512-20250213-2,VX6468,APPROVED,3.4099999999999993
TX-POS-202503110048-449801,OROA-1074,4.0,REFUND,2025-02-13 11:51:44,STORE-0512,POS-005,BATCH-STORE-0512-20250213-8,IV5387,APPROVED,3.9999999999999996
TX-POS-202503110048-573753,GC-STORE-0512-7693,6.99,REFUND,2025-03-11 18:01:55,STORE-0512,POS-001,BATCH-STORE-0512-20250311-7,JL9567,APPROVED,7.959999999999999
TX-POS-202503110048-845269,3913934822911714,39.99,REFUND,2025-02-15 13:33:01,STORE-0512,POS-005,BATCH-STORE-0512-20250215-6,K64578,APPROVED,40.239999999999995
TX-POS-202503110048-916319,CUTB-1066,1.95,PURCHASE,2025-03-04 13:06:59,STORE-0512,POS-004,BATCH-STORE-0512-20250304-9,680286,APPROVED,-8.881784197001252e-16
TX-POS-202503110048-164630,GC-STORE-0512-6149,7.99,REFUND,2025-02-09 17:21:19,STORE-0512,POS-002,BATCH-STORE-0512-20250209-9,W20600,APPROVED,8.87
TX-POS-202503110048-309012,CARD-95629,4.0,REFUND,2025-02-27 16:55:15,STORE-0512,POS-002,BATCH-STORE-0512-20250227-7,549524,APPROVED,3.9999999999999964
TX-POS-202503110048-111653,CARD-59662,3.99,REFUND,2025-03-05 15:07:26,STORE-0512,POS-003,BATCH-STORE-0512-20250305-9,449336,APPROVED,3.9899999999999993
TX-POS-202503110048-007700,TVFA-8704,4.0,PURCHASE,2025-02-25 11:47:24,STORE-0512,POS-001,BATCH-STORE-0512-20250225-9,C01488,APPROVED,5.710000000000003
TX-POS-202503110048-369158,GC-STORE-0512-3370,3.99,REFUND,2025-02-09 13:19:29,STORE-0512,POS-005,BATCH-STORE-0512-20250209-9,U94503,APPROVED,29.07
TX-POS-202503110048-756979,GC-STORE-0512-2379,0.0,BALANCE,2025-03-10 17:59:07,STORE-0512,POS-005,BATCH-STORE-0512-20250310-5,379326,APPROVED,0.7299999999999969
TX-POS-202503110048-416535,6346948872751266,8.99,PURCHASE,2025-02-25 11:55:15,STORE-0512,POS-005,BATCH-STORE-0512-20250225-4,X30095,APPROVED,27.119999999999997
TX-POS-202503110048-228282,CARD-21236,2.99,PURCHASE,2025-02-11 17:31:48,STORE-0512,POS-002,BATCH-STORE-0512-20250211-3,SS6254,APPROVED,1.1000000000000068
TX-POS-202503110048-865993,3283567001940993,1.99,PURCHASE,2025-02-16 11:23:54,STORE-0512,POS-002,BATCH-STORE-0512-20250216-3,174374,APPROVED,18.009999999999998
TX-POS-202503110048-224738,RTTV-2387,4.74,REFUND,2025-03-08 12:12:56,STORE-0512,POS-003,BATCH-STORE-0512-20250308-9,S78886,APPROVED,4.740000000000011
TX-POS-202503110048-657905,GC-STORE-0512-1994,5.0,PURCHASE,2025-02-09 13:23:35,STORE-0512,POS-003,BATCH-STORE-0512-20250209-1,RO5753,APPROVED,1.710000000000015
TX-POS-202503110048-530161,JFQT-3434,2.01,PURCHASE,2025-02-09 12:58:14,STORE-0512,POS-003,BATCH-STORE-0512-20250209-2,S10269,APPROVED,0.0
TX-POS-202503110048-181409,CARD-95362,25.99,PURCHASE,2025-02-13 17:52:03,STORE-0512,POS-001,BATCH-STORE-0512-20250213-7,307404,APPROVED,13.010000000000009
TX-POS-202503110048-116114,6966851239683688,18.99,REFUND,2025-03-04 12:17:31,STORE-0512,POS-005,BATCH-STORE-0512-20250304-7,922217,APPROVED,19.640000000000004
TX-POS-202503110048-308770,ZDOC-7114,1.5,PURCHASE,2025-02-12 12:11:04,STORE-0512,POS-003,BATCH-STORE-0512-20250212-7,XQ2421,APPROVED,0.26999999999999247
TX-POS-202503110048-262693,GC-STORE-0512-6478,40.99,PURCHASE,2025-02-09 17:26:27,STORE-0512,POS-004,BATCH-STORE-0512-20250209-1,JE8048,APPROVED,6.589999999999996
TX-POS-202503110048-172192,GC-STORE-0512-1166,4.0,REFUND,2025-03-11 19:01:28,STORE-0512,POS-002,BATCH-STORE-0512-20250311-1,Q22219,APPROVED,4.209999999999996
TX-POS-202503110048-430033,CARD-40597,5.82,PURCHASE,2025-02-16 12:27:55,STORE-0512,POS-001,BATCH-STORE-0512-20250216-9,U11682,APPROVED,1.7763568394002505e-15
TX-POS-202503110048-320529,CARD-82537,6.0,REFUND,2025-03-05 13:54:25,STORE-0512,POS-003,BATCH-STORE-0512-20250305-1,372215,APPROVED,5.9999999999999964
TX-POS-202503110048-729316,PNCO-9764,7.5,REFUND,2025-02-10 13:34:47,STORE-0512,POS-003,BATCH-STORE-0512-20250210-7,M98493,APPROVED,8.099999999999993
TX-POS-202503110048-219294,9903459123213868,7.0,REFUND,2025-02-16 13:50:43,STORE-0512,POS-003,BATCH-STORE-0512-20250216-4,818354,APPROVED,7.99
TX-POS-202503110048-728987,JRBR-1363,0.0,BALANCE,2025-02-20 17:59:25,STORE-0512,POS-001,BATCH-STORE-0512-20250220-2,M52095,APPROVED,10.989999999999995
TX-POS-202503110048-090938,GC-STORE-0512-8403,4.13,PURCHASE,2025-02-24 12:07:47,STORE-0512,POS-004,BATCH-STORE-0512-20250224-1,F97034,APPROVED,3.87
TX-POS-202503110048-249609,CARD-83303,8.99,REFUND,2025-02-20 11:24:26,STORE-0512,POS-005,BATCH-STORE-0512-20250220-6,CY1431,APPROVED,9.73
TX-POS-202503110048-914417,CARD-72590,7.99,PURCHASE,2025-03-11 12:17:53,STORE-0512,POS-003,BATCH-STORE-0512-20250311-3,QP2261,APPROVED,1.6399999999999952
TX-POS-202503110048-080954,CARD-50991,14.99,PURCHASE,2025-02-11 20:38:27,STORE-0512,POS-001,BATCH-STORE-0512-20250211-3,177646,APPROVED,21.0
TX-POS-202503110048-954051,GC-STORE-0512-5534,2.99,REFUND,2025-02-26 11:52:09,STORE-0512,POS-001,BATCH-STORE-0512-20250226-8,R84669,APPROVED,3.949999999999994
TX-POS-202503110048-601697,IJKW-7220,2.99,PURCHASE,2025-03-04 18:28:47,STORE-0512,POS-003,BATCH-STORE-0512-20250304-7,ZE3893,APPROVED,21.000000000000007
TX-POS-202503110048-091062,4647755524973726,15.99,PURCHASE,2025-02-18 11:25:24,STORE-0512,POS-002,BATCH-STORE-0512-20250218-1,466582,APPROVED,32.059999999999995
TX-POS-202503110048-834433,8659542316099154,47.29,REFUND,2025-02-26 19:02:24,STORE-0512,POS-002,BATCH-STORE-0512-20250226-5,WH7133,APPROVED,48.32
TX-POS-202503110048-465248,MOOQ-6330,1.0,PURCHASE,2025-02-18 13:12:25,STORE-0512,POS-002,BATCH-STORE-0512-20250218-7,484768,APPROVED,1.4499999999999957
TX-POS-202503110048-006462,GC-STORE-0512-7086,1.73,PURCHASE,2025-03-11 19:32:51,STORE-0512,POS-005,BATCH-STORE-0512-20250311-9,RS1906,APPROVED,19.74
TX-POS-202503110048-141494,1113356146210329,15.99,PURCHASE,2025-02-26 19:56:08,STORE-0512,POS-005,BATCH-STORE-0512-20250226-2,DS8195,APPROVED,22.08
TX-POS-202503110048-229810,GC-STORE-0512-8302,0.0,BALANCE,2025-03-04 13:54:56,STORE-0512,POS-003,BATCH-STORE-0512-20250304-3,I77227,APPROVED,4.40999999999997
TX-POS-202503110048-857466,CARD-33780,7.76,REFUND,2025-02-20 11:30:02,STORE-0512,POS-003,BATCH-STORE-0512-20250220-9,HA0094,APPROVED,8.679999999999987
TX-POS-202503110048-725266,9185635327079470,5.99,PURCHASE,2025-03-04 13:16:34,STORE-0512,POS-005,BATCH-STORE-0512-20250304-7,B25651,APPROVED,35.98999999999995
TX-POS-202503110048-685985,CARD-17666,2.0,REFUND,2025-03-02 13:21:33,STORE-0512,POS-002,BATCH-STORE-0512-20250302-5,ML0873,APPROVED,46.89
TX-POS-202503110048-573801,GC-STORE-0512-3613,21.99,PURCHASE,2025-02-11 19:51:50,STORE-0512,POS-004,BATCH-STORE-0512-20250211-1,P31495,APPROVED,3.1599999999999966
TX-POS-202503110048-454406,CARD-37809,5.0,PURCHASE,2025-02-09 13:45:24,STORE-0512,POS-003,BATCH-STORE-0512-20250209-7,AJ6098,APPROVED,0.7000000000000064
TX-POS-202503110048-593273,CARD-82537,43.0,REFUND,2025-02-10 13:43:49,STORE-0512,POS-003,BATCH-STORE-0512-20250210-3,880729,APPROVED,49.0
TX-POS-202503110048-512303,ZLFP-4786,0.0,BALANCE,2025-02-15 13:04:00,STORE-0512,POS-004,BATCH-STORE-0512-20250215-2,RN0057,APPROVED,4.990000000000002
TX-POS-202503110048-916875,TVFA-8704,5.71,PURCHASE,2025-02-20 11:53:05,STORE-0512,POS-001,BATCH-STORE-0512-20250220-9,N03892,APPROVED,2.6645352591003757e-15
TX-POS-202503110048-421007,GC-STORE-0512-3370,7.99,PURCHASE,2025-03-07 11:41:41,STORE-0512,POS-005,BATCH-STORE-0512-20250307-1,AK2188,APPROVED,21.08
TX-POS-202503110048-914994,2351193095379935,3.99,PURCHASE,2025-03-05 19:42:36,STORE-0512,POS-003,BATCH-STORE-0512-20250305-1,H37462,APPROVED,3.2099999999999937
TX-POS-202503110048-158043,GIIR-8118,3.74,PURCHASE,2025-03-05 12:37:25,STORE-0512,POS-005,BATCH-STORE-0512-20250305-7,857322,APPROVED,2.359999999999987
TX-POS-202503110048-496497,CARD-12590,5.99,REFUND,2025-03-06 20:54:25,STORE-0512,POS-005,BATCH-STORE-0512-20250306-6,Z89563,APPROVED,5.9900000000000055
TX-POS-202503110048-661021,JFQT-3434,0.0,BALANCE,2025-02-28 11:50:11,STORE-0512,POS-005,BATCH-STORE-0512-20250228-6,952965,APPROVED,0.0
TX-POS-202503110048-414521,VFWI-2801,15.99,REFUND,2025-02-21 11:52:43,STORE-0512,POS-001,BATCH-STORE-0512-20250221-1,F70288,APPROVED,15.990000000000013
TX-POS-202503110048-932206,NRPS-6849,4.01,PURCHASE,2025-02-18 17:23:52,STORE-0512,POS-005,BATCH-STORE-0512-20250218-8,Z84741,APPROVED,3.620000000000001
TX-POS-202503110048-396059,ZJLD-6594,2.99,PURCHASE,2025-03-05 12:44:10,STORE-0512,POS-005,BATCH-STORE-0512-20250305-5,150542,APPROVED,1.1299999999999963
TX-POS-202503110048-274258,CARD-94966,4.0,PURCHASE,2025-02-20 17:15:55,STORE-0512,POS-003,BATCH-STORE-0512-20250220-8,GD2681,APPROVED,0.8999999999999986
TX-POS-202503110048-175995,CARD-75551,0.0,BALANCE,2025-02-15 13:46:21,STORE-0512,POS-001,BATCH-STORE-0512-20250215-3,OA4628,APPROVED,0.029999999999991367
TX-POS-202503110048-389277,GC-STORE-0512-6381,41.0,PURCHASE,2025-02-17 17:00:08,STORE-0512,POS-002,BATCH-STORE-0512-20250217-6,VC3616,APPROVED,11.22999999999999
TX-POS-202503110048-961527,GC-STORE-0512-4965,3.42,PURCHASE,2025-02-24 11:02:31,STORE-0512,POS-002,BATCH-STORE-0512-20250224-5,OO8967,APPROVED,1.5700000000000074
TX-POS-202503110048-011703,IBVZ-8502,1.0,PURCHASE,2025-03-04 12:54:12,STORE-0512,POS-004,BATCH-STORE-0512-20250304-2,V41340,APPROVED,0.009999999999982911
TX-POS-202503110048-348069,8828623003584928,1.99,PURCHASE,2025-03-03 12:11:20,STORE-0512,POS-005,BATCH-STORE-0512-20250303-6,E90377,APPROVED,0.28000000000000314
TX-POS-202503110048-859857,EHBH-9253,1.0,PURCHASE,2025-03-05 13:04:18,STORE-0512,POS-005,BATCH-STORE-0512-20250305-6,NV5667,APPROVED,0.07999999999998231
TX-POS-202503110048-049482,2777597489923937,7.99,PURCHASE,2025-03-09 11:02:31,STORE-0512,POS-005,BATCH-STORE-0512-20250309-7,IY2699,APPROVED,1.009999999999991
TX-POS-202503110048-142439,3569471848532760,1.3,PURCHASE,2025-02-17 12:50:02,STORE-0512,POS-004,BATCH-STORE-0512-20250217-6,WP7445,APPROVED,1.5399999999999976
TX-POS-202503110048-037335,1822376378964641,10.0,REFUND,2025-02-15 11:09:45,STORE-0512,POS-003,BATCH-STORE-0512-20250215-3,J75557,APPROVED,10.000000000000021
TX-POS-202503110048-143704,GC-STORE-0512-3992,44.0,REFUND,2025-03-05 11:20:30,STORE-0512,POS-005,BATCH-STORE-0512-20250305-7,TB1713,APPROVED,53.629999999999995
TX-POS-202503110048-781303,GC-STORE-0512-3713,47.99,REFUND,2025-02-20 11:02:43,STORE-0512,POS-002,BATCH-STORE-0512-20250220-6,WO5247,APPROVED,52.540000000000006
TX-POS-202503110048-616059,1648505857523692,7.79,REFUND,2025-02-10 18:19:04,STORE-0512,POS-005,BATCH-STORE-0512-20250210-4,T07879,APPROVED,7.789999999999997
TX-POS-202503110048-433601,GC-STORE-0512-8699,7.59,PURCHASE,2025-02-21 12:38:07,STORE-0512,POS-002,BATCH-STORE-0512-20250221-1,IF8392,APPROVED,1.9600000000000115
TX-POS-202503110048-351111,UXTA-7634,1.99,PURCHASE,2025-02-25 12:05:14,STORE-0512,POS-001,BATCH-STORE-0512-20250225-3,E62776,APPROVED,2.1000000000000103
TX-POS-202503110048-411036,GC-STORE-0512-4241,2.5,PURCHASE,2025-02-25 11:38:49,STORE-0512,POS-002,BATCH-STORE-0512-20250225-5,592955,APPROVED,5.509999999999998
TX-POS-202503110048-073501,6946345139416684,2.13,PURCHASE,2025-02-13 11:06:10,STORE-0512,POS-004,BATCH-STORE-0512-20250213-7,U64389,APPROVED,0.0
TX-POS-202503110048-925862,KBNW-8766,9.0,REFUND,2025-03-07 11:38:38,STORE-0512,POS-005,BATCH-STORE-0512-20250307-7,KU5677,APPROVED,9.319999999999993
TX-POS-202503110048-892482,CARD-37699,3.63,PURCHASE,2025-02-16 11:59:40,STORE-0512,POS-001,BATCH-STORE-0512-20250216-1,FV7618,APPROVED,2.7399999999999993
TX-POS-202503110048-785237,NUNI-4662,1.99,PURCHASE,2025-02-20 12:35:36,STORE-0512,POS-003,BATCH-STORE-0512-20250220-7,P52335,APPROVED,1.009999999999996
TX-POS-202503110048-009665,CARD-29391,4.99,PURCHASE,2025-03-06 13:11:13,STORE-0512,POS-004,BATCH-STORE-0512-20250306-7,QU9403,APPROVED,2.4899999999999984
TX-POS-202503110048-938508,9277382790131241,8.5,PURCHASE,2025-02-27 11:41:50,STORE-0512,POS-005,BATCH-STORE-0512-20250227-9,T38411,APPROVED,0.4899999999999949
TX-POS-202503110048-538508,LKSU-8878,9.79,REFUND,2025-03-03 13:33:01,STORE-0512,POS-004,BATCH-STORE-0512-20250303-6,362441,APPROVED,19.730000000000015
TX-POS-202503110048-063180,GC-STORE-0512-9291,6.99,REFUND,2025-02-26 12:36:27,STORE-0512,POS-003,BATCH-STORE-0512-20250226-9,BI6999,APPROVED,7.619999999999994
TX-POS-202503110048-654489,GKTD-1174,2.99,PURCHASE,2025-03-05 11:35:33,STORE-0512,POS-005,BATCH-STORE-0512-20250305-1,H71315,APPROVED,3.909999999999993
TX-POS-202503110048-666330,1732517572046504,5.72,PURCHASE,2025-02-20 19:20:40,STORE-0512,POS-005,BATCH-STORE-0512-20250220-9,KH1435,APPROVED,4.590000000000004
TX-POS-202503110048-073604,7587026267937481,2.99,PURCHASE,2025-02-22 13:53:45,STORE-0512,POS-003,BATCH-STORE-0512-20250222-4,V07463,APPROVED,5.160000000000016
TX-POS-202503110048-640546,CARD-60923,32.99,PURCHASE,2025-02-17 12:11:28,STORE-0512,POS-003,BATCH-STORE-0512-20250217-8,W76312,APPROVED,7.0
TX-POS-202503110048-588675,SDGM-6226,48.5,REFUND,2025-03-10 17:58:58,STORE-0512,POS-003,BATCH-STORE-0512-20250310-8,G26086,APPROVED,49.169999999999995
TX-POS-202503110048-179795,CCCF-2710,1.5,PURCHASE,2025-02-11 13:10:29,STORE-0512,POS-002,BATCH-STORE-0512-20250211-5,JT3495,APPROVED,0.48999999999999977
TX-POS-202503110048-006130,GC-STORE-0512-4634,33.38,PURCHASE,2025-02-20 12:09:54,STORE-0512,POS-001,BATCH-STORE-0512-20250220-4,143236,APPROVED,33.199999999999996
TX-POS-202503110048-054173,JZNT-4509,4.99,REFUND,2025-02-09 13:48:23,STORE-0512,POS-005,BATCH-STORE-0512-20250209-5,G68743,APPROVED,28.519999999999996
TX-POS-202503110048-611117,CARD-72590,1.64,PURCHASE,2025-03-04 17:19:53,STORE-0512,POS-004,BATCH-STORE-0512-20250304-7,RH5447,APPROVED,-4.6629367034256575e-15
TX-POS-202503110048-706349,3404215126116739,1.96,PURCHASE,2025-02-13 12:02:43,STORE-0512,POS-005,BATCH-STORE-0512-20250213-9,358483,APPROVED,-8.881784197001252e-16
TX-POS-202503110048-628160,CARD-83303,3.99,PURCHASE,2025-02-19 19:10:03,STORE-0512,POS-005,BATCH-STORE-0512-20250219-4,KI0669,APPROVED,5.74
TX-POS-202503110048-089859,8606779267795999,19.99,PURCHASE,2025-02-11 17:31:52,STORE-0512,POS-002,BATCH-STORE-0512-20250211-7,X34103,APPROVED,6.849999999999991
TX-POS-202503110048-916323,7993760960215085,12.0,PURCHASE,2025-02-10 18:08:12,STORE-0512,POS-001,BATCH-STORE-0512-20250210-1,155213,APPROVED,0.5199999999999978
TX-POS-202503110048-855395,NWVI-8665,7.99,REFUND,2025-03-11 12:12:30,STORE-0512,POS-003,BATCH-STORE-0512-20250311-8,ZH3013,APPROVED,7.989999999999999
TX-POS-202503110048-317905,5955727248047896,1.1,PURCHASE,2025-02-19 13:41:50,STORE-0512,POS-003,BATCH-STORE-0512-20250219-6,KI7026,APPROVED,-6.661338147750939e-15
TX-POS-202503110048-371792,GC-STORE-0512-6248,36.36,REFUND,2025-02-19 18:54:00,STORE-0512,POS-001,BATCH-STORE-0512-20250219-6,197858,APPROVED,41.36
TX-POS-202503110048-232486,DBXX-6204,3.77,REFUND,2025-03-08 19:41:52,STORE-0512,POS-002,BATCH-STORE-0512-20250308-8,827692,APPROVED,3.769999999999944
TX-POS-202503110048-782973,4306478368222574,12.0,PURCHASE,2025-02-17 08:29:34,STORE-0512,POS-004,BATCH-STORE-0512-20250217-1,325984,APPROVED,11.560000000000002
TX-POS-202503110048-058735,AAMU-2021,14.0,PURCHASE,2025-02-23 19:42:38,STORE-0512,POS-001,BATCH-STORE-0512-20250223-9,650450,APPROVED,13.169999999999984
TX-POS-202503110048-150245,7416609097282408,1.83,PURCHASE,2025-02-14 13:21:25,STORE-0512,POS-005,BATCH-STORE-0512-20250214-9,WC7285,APPROVED,0.0
TX-POS-202503110048-718840,GC-STORE-0512-8157,24.99,REFUND,2025-02-09 14:29:38,STORE-0512,POS-005,BATCH-STORE-0512-20250209-2,KR7452,APPROVED,30.06
TX-POS-202503110048-237320,GC-STORE-0512-9268,6.99,PURCHASE,2025-02-10 17:31:17,STORE-0512,POS-002,BATCH-STORE-0512-20250210-9,BB1081,APPROVED,4.010000000000007
TX-POS-202503110048-622687,TQVP-3581,7.99,REFUND,2025-02-11 16:18:36,STORE-0512,POS-003,BATCH-STORE-0512-20250211-2,T04920,APPROVED,7.989999999999993
TX-POS-202503110048-159584,SDFY-9582,7.98,PURCHASE,2025-03-08 12:24:51,STORE-0512,POS-004,BATCH-STORE-0512-20250308-8,629116,APPROVED,-3.552713678800501e-15
TX-POS-202503110048-729881,GC-STORE-0512-6198,38.14,REFUND,2025-03-03 11:00:46,STORE-0512,POS-002,BATCH-STORE-0512-20250303-8,R81655,APPROVED,42.13
